Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l3leaf,r1-hub-leaf1,Ethernet1,wan_router,r1-hub-wan1,Ethernet1/13,True
l3leaf,r1-hub-leaf1,Ethernet1.2,wan_router,r1-hub-wan1,Ethernet1/13.2,True
l3leaf,r1-hub-leaf1,Ethernet1.3,wan_router,r1-hub-wan1,Ethernet1/13.3,True
l3leaf,r1-hub-leaf1,Ethernet1.4,wan_router,r1-hub-wan1,Ethernet1/13.4,True
l3leaf,r1-hub-leaf1,Ethernet1.5,wan_router,r1-hub-wan1,Ethernet1/13.5,True
l3leaf,r1-hub-leaf1,Ethernet1.6,wan_router,r1-hub-wan1,Ethernet1/13.6,True
l3leaf,r1-hub-leaf1,Ethernet1.7,wan_router,r1-hub-wan1,Ethernet1/13.7,True
l3leaf,r1-hub-leaf1,Ethernet1.8,wan_router,r1-hub-wan1,Ethernet1/13.8,True
l3leaf,r1-hub-leaf1,Ethernet1.9,wan_router,r1-hub-wan1,Ethernet1/13.9,True
l3leaf,r1-hub-leaf1,Ethernet1.10,wan_router,r1-hub-wan1,Ethernet1/13.10,True
l3leaf,r1-hub-leaf1,Ethernet1.11,wan_router,r1-hub-wan1,Ethernet1/13.11,True
l3leaf,r1-hub-leaf1,Ethernet1.12,wan_router,r1-hub-wan1,Ethernet1/13.12,True
l3leaf,r1-hub-leaf1,Ethernet1.13,wan_router,r1-hub-wan1,Ethernet1/13.13,True
l3leaf,r1-hub-leaf1,Ethernet1.14,wan_router,r1-hub-wan1,Ethernet1/13.14,True
l3leaf,r1-hub-leaf1,Ethernet1.15,wan_router,r1-hub-wan1,Ethernet1/13.15,True
l3leaf,r1-hub-leaf1,Ethernet1.16,wan_router,r1-hub-wan1,Ethernet1/13.16,True
l3leaf,r1-hub-leaf1,Ethernet1.17,wan_router,r1-hub-wan1,Ethernet1/13.17,True
l3leaf,r1-hub-leaf1,Ethernet1.18,wan_router,r1-hub-wan1,Ethernet1/13.18,True
l3leaf,r1-hub-leaf1,Ethernet1.19,wan_router,r1-hub-wan1,Ethernet1/13.19,True
l3leaf,r1-hub-leaf1,Ethernet1.20,wan_router,r1-hub-wan1,Ethernet1/13.20,True
l3leaf,r1-hub-leaf1,Ethernet1.21,wan_router,r1-hub-wan1,Ethernet1/13.21,True
l3leaf,r1-hub-leaf1,Ethernet1.22,wan_router,r1-hub-wan1,Ethernet1/13.22,True
l3leaf,r1-hub-leaf1,Ethernet1.23,wan_router,r1-hub-wan1,Ethernet1/13.23,True
l3leaf,r1-hub-leaf1,Ethernet1.24,wan_router,r1-hub-wan1,Ethernet1/13.24,True
l3leaf,r1-hub-leaf1,Ethernet1.25,wan_router,r1-hub-wan1,Ethernet1/13.25,True
l3leaf,r1-hub-leaf1,Ethernet1.26,wan_router,r1-hub-wan1,Ethernet1/13.26,True
l3leaf,r1-hub-leaf1,Ethernet1.27,wan_router,r1-hub-wan1,Ethernet1/13.27,True
l3leaf,r1-hub-leaf1,Ethernet1.28,wan_router,r1-hub-wan1,Ethernet1/13.28,True
l3leaf,r1-hub-leaf1,Ethernet1.29,wan_router,r1-hub-wan1,Ethernet1/13.29,True
l3leaf,r1-hub-leaf1,Ethernet1.30,wan_router,r1-hub-wan1,Ethernet1/13.30,True
l3leaf,r1-hub-leaf1,Ethernet1.31,wan_router,r1-hub-wan1,Ethernet1/13.31,True
l3leaf,r1-hub-leaf1,Ethernet1.32,wan_router,r1-hub-wan1,Ethernet1/13.32,True
l3leaf,r1-hub-leaf1,Ethernet1.33,wan_router,r1-hub-wan1,Ethernet1/13.33,True
l3leaf,r1-hub-leaf1,Ethernet1.34,wan_router,r1-hub-wan1,Ethernet1/13.34,True
l3leaf,r1-hub-leaf1,Ethernet1.35,wan_router,r1-hub-wan1,Ethernet1/13.35,True
l3leaf,r1-hub-leaf1,Ethernet1.36,wan_router,r1-hub-wan1,Ethernet1/13.36,True
l3leaf,r1-hub-leaf1,Ethernet1.37,wan_router,r1-hub-wan1,Ethernet1/13.37,True
l3leaf,r1-hub-leaf1,Ethernet1.38,wan_router,r1-hub-wan1,Ethernet1/13.38,True
l3leaf,r1-hub-leaf1,Ethernet1.39,wan_router,r1-hub-wan1,Ethernet1/13.39,True
l3leaf,r1-hub-leaf1,Ethernet1.40,wan_router,r1-hub-wan1,Ethernet1/13.40,True
l3leaf,r1-hub-leaf1,Ethernet1.41,wan_router,r1-hub-wan1,Ethernet1/13.41,True
l3leaf,r1-hub-leaf1,Ethernet1.42,wan_router,r1-hub-wan1,Ethernet1/13.42,True
l3leaf,r1-hub-leaf1,Ethernet1.43,wan_router,r1-hub-wan1,Ethernet1/13.43,True
l3leaf,r1-hub-leaf1,Ethernet1.44,wan_router,r1-hub-wan1,Ethernet1/13.44,True
l3leaf,r1-hub-leaf1,Ethernet1.45,wan_router,r1-hub-wan1,Ethernet1/13.45,True
l3leaf,r1-hub-leaf1,Ethernet1.46,wan_router,r1-hub-wan1,Ethernet1/13.46,True
l3leaf,r1-hub-leaf1,Ethernet1.47,wan_router,r1-hub-wan1,Ethernet1/13.47,True
l3leaf,r1-hub-leaf1,Ethernet1.48,wan_router,r1-hub-wan1,Ethernet1/13.48,True
l3leaf,r1-hub-leaf1,Ethernet1.49,wan_router,r1-hub-wan1,Ethernet1/13.49,True
l3leaf,r1-hub-leaf1,Ethernet1.50,wan_router,r1-hub-wan1,Ethernet1/13.50,True
l3leaf,r1-hub-leaf1,Ethernet1.51,wan_router,r1-hub-wan1,Ethernet1/13.51,True
l3leaf,r1-hub-leaf1,Ethernet1.52,wan_router,r1-hub-wan1,Ethernet1/13.52,True
l3leaf,r1-hub-leaf1,Ethernet1.53,wan_router,r1-hub-wan1,Ethernet1/13.53,True
l3leaf,r1-hub-leaf1,Ethernet1.54,wan_router,r1-hub-wan1,Ethernet1/13.54,True
l3leaf,r1-hub-leaf1,Ethernet1.55,wan_router,r1-hub-wan1,Ethernet1/13.55,True
l3leaf,r1-hub-leaf1,Ethernet1.56,wan_router,r1-hub-wan1,Ethernet1/13.56,True
l3leaf,r1-hub-leaf1,Ethernet1.57,wan_router,r1-hub-wan1,Ethernet1/13.57,True
l3leaf,r1-hub-leaf1,Ethernet1.58,wan_router,r1-hub-wan1,Ethernet1/13.58,True
l3leaf,r1-hub-leaf1,Ethernet1.59,wan_router,r1-hub-wan1,Ethernet1/13.59,True
l3leaf,r1-hub-leaf1,Ethernet1.60,wan_router,r1-hub-wan1,Ethernet1/13.60,True
l3leaf,r1-hub-leaf1,Ethernet1.61,wan_router,r1-hub-wan1,Ethernet1/13.61,True
l3leaf,r1-hub-leaf1,Ethernet1.62,wan_router,r1-hub-wan1,Ethernet1/13.62,True
l3leaf,r1-hub-leaf1,Ethernet1.63,wan_router,r1-hub-wan1,Ethernet1/13.63,True
l3leaf,r1-hub-leaf1,Ethernet1.64,wan_router,r1-hub-wan1,Ethernet1/13.64,True
l3leaf,r1-hub-leaf1,Ethernet1.65,wan_router,r1-hub-wan1,Ethernet1/13.65,True
l3leaf,r1-hub-leaf1,Ethernet1.66,wan_router,r1-hub-wan1,Ethernet1/13.66,True
l3leaf,r1-hub-leaf1,Ethernet1.67,wan_router,r1-hub-wan1,Ethernet1/13.67,True
l3leaf,r1-hub-leaf1,Ethernet1.68,wan_router,r1-hub-wan1,Ethernet1/13.68,True
l3leaf,r1-hub-leaf1,Ethernet1.69,wan_router,r1-hub-wan1,Ethernet1/13.69,True
l3leaf,r1-hub-leaf1,Ethernet1.70,wan_router,r1-hub-wan1,Ethernet1/13.70,True
l3leaf,r1-hub-leaf1,Ethernet1.71,wan_router,r1-hub-wan1,Ethernet1/13.71,True
l3leaf,r1-hub-leaf1,Ethernet1.72,wan_router,r1-hub-wan1,Ethernet1/13.72,True
l3leaf,r1-hub-leaf1,Ethernet1.73,wan_router,r1-hub-wan1,Ethernet1/13.73,True
l3leaf,r1-hub-leaf1,Ethernet1.74,wan_router,r1-hub-wan1,Ethernet1/13.74,True
l3leaf,r1-hub-leaf1,Ethernet1.75,wan_router,r1-hub-wan1,Ethernet1/13.75,True
l3leaf,r1-hub-leaf1,Ethernet1.76,wan_router,r1-hub-wan1,Ethernet1/13.76,True
l3leaf,r1-hub-leaf1,Ethernet1.77,wan_router,r1-hub-wan1,Ethernet1/13.77,True
l3leaf,r1-hub-leaf1,Ethernet1.78,wan_router,r1-hub-wan1,Ethernet1/13.78,True
l3leaf,r1-hub-leaf1,Ethernet1.79,wan_router,r1-hub-wan1,Ethernet1/13.79,True
l3leaf,r1-hub-leaf1,Ethernet1.80,wan_router,r1-hub-wan1,Ethernet1/13.80,True
l3leaf,r1-hub-leaf1,Ethernet1.81,wan_router,r1-hub-wan1,Ethernet1/13.81,True
l3leaf,r1-hub-leaf1,Ethernet1.82,wan_router,r1-hub-wan1,Ethernet1/13.82,True
l3leaf,r1-hub-leaf1,Ethernet1.83,wan_router,r1-hub-wan1,Ethernet1/13.83,True
l3leaf,r1-hub-leaf1,Ethernet1.84,wan_router,r1-hub-wan1,Ethernet1/13.84,True
l3leaf,r1-hub-leaf1,Ethernet1.85,wan_router,r1-hub-wan1,Ethernet1/13.85,True
l3leaf,r1-hub-leaf1,Ethernet1.86,wan_router,r1-hub-wan1,Ethernet1/13.86,True
l3leaf,r1-hub-leaf1,Ethernet1.87,wan_router,r1-hub-wan1,Ethernet1/13.87,True
l3leaf,r1-hub-leaf1,Ethernet1.88,wan_router,r1-hub-wan1,Ethernet1/13.88,True
l3leaf,r1-hub-leaf1,Ethernet1.89,wan_router,r1-hub-wan1,Ethernet1/13.89,True
l3leaf,r1-hub-leaf1,Ethernet1.90,wan_router,r1-hub-wan1,Ethernet1/13.90,True
l3leaf,r1-hub-leaf1,Ethernet1.91,wan_router,r1-hub-wan1,Ethernet1/13.91,True
l3leaf,r1-hub-leaf1,Ethernet1.92,wan_router,r1-hub-wan1,Ethernet1/13.92,True
l3leaf,r1-hub-leaf1,Ethernet1.93,wan_router,r1-hub-wan1,Ethernet1/13.93,True
l3leaf,r1-hub-leaf1,Ethernet1.94,wan_router,r1-hub-wan1,Ethernet1/13.94,True
l3leaf,r1-hub-leaf1,Ethernet1.95,wan_router,r1-hub-wan1,Ethernet1/13.95,True
l3leaf,r1-hub-leaf1,Ethernet1.96,wan_router,r1-hub-wan1,Ethernet1/13.96,True
l3leaf,r1-hub-leaf1,Ethernet1.97,wan_router,r1-hub-wan1,Ethernet1/13.97,True
l3leaf,r1-hub-leaf1,Ethernet1.98,wan_router,r1-hub-wan1,Ethernet1/13.98,True
l3leaf,r1-hub-leaf1,Ethernet1.99,wan_router,r1-hub-wan1,Ethernet1/13.99,True
l3leaf,r1-hub-leaf1,Ethernet1.100,wan_router,r1-hub-wan1,Ethernet1/13.100,True
l3leaf,r1-hub-leaf1,Ethernet1.101,wan_router,r1-hub-wan1,Ethernet1/13.101,True
l3leaf,r1-hub-leaf1,Ethernet1.102,wan_router,r1-hub-wan1,Ethernet1/13.102,True
l3leaf,r1-hub-leaf1,Ethernet1.103,wan_router,r1-hub-wan1,Ethernet1/13.103,True
l3leaf,r1-hub-leaf1,Ethernet1.104,wan_router,r1-hub-wan1,Ethernet1/13.104,True
l3leaf,r1-hub-leaf1,Ethernet1.105,wan_router,r1-hub-wan1,Ethernet1/13.105,True
l3leaf,r1-hub-leaf1,Ethernet1.106,wan_router,r1-hub-wan1,Ethernet1/13.106,True
l3leaf,r1-hub-leaf1,Ethernet1.107,wan_router,r1-hub-wan1,Ethernet1/13.107,True
l3leaf,r1-hub-leaf1,Ethernet1.108,wan_router,r1-hub-wan1,Ethernet1/13.108,True
l3leaf,r1-hub-leaf1,Ethernet1.109,wan_router,r1-hub-wan1,Ethernet1/13.109,True
l3leaf,r1-hub-leaf1,Ethernet1.110,wan_router,r1-hub-wan1,Ethernet1/13.110,True
l3leaf,r1-hub-leaf1,Ethernet1.111,wan_router,r1-hub-wan1,Ethernet1/13.111,True
l3leaf,r1-hub-leaf1,Ethernet1.112,wan_router,r1-hub-wan1,Ethernet1/13.112,True
l3leaf,r1-hub-leaf1,Ethernet1.113,wan_router,r1-hub-wan1,Ethernet1/13.113,True
l3leaf,r1-hub-leaf1,Ethernet1.114,wan_router,r1-hub-wan1,Ethernet1/13.114,True
l3leaf,r1-hub-leaf1,Ethernet1.115,wan_router,r1-hub-wan1,Ethernet1/13.115,True
l3leaf,r1-hub-leaf1,Ethernet1.116,wan_router,r1-hub-wan1,Ethernet1/13.116,True
l3leaf,r1-hub-leaf1,Ethernet1.117,wan_router,r1-hub-wan1,Ethernet1/13.117,True
l3leaf,r1-hub-leaf1,Ethernet1.118,wan_router,r1-hub-wan1,Ethernet1/13.118,True
l3leaf,r1-hub-leaf1,Ethernet1.119,wan_router,r1-hub-wan1,Ethernet1/13.119,True
l3leaf,r1-hub-leaf1,Ethernet1.120,wan_router,r1-hub-wan1,Ethernet1/13.120,True
l3leaf,r1-hub-leaf1,Ethernet1.121,wan_router,r1-hub-wan1,Ethernet1/13.121,True
l3leaf,r1-hub-leaf1,Ethernet1.122,wan_router,r1-hub-wan1,Ethernet1/13.122,True
l3leaf,r1-hub-leaf1,Ethernet1.123,wan_router,r1-hub-wan1,Ethernet1/13.123,True
l3leaf,r1-hub-leaf1,Ethernet1.124,wan_router,r1-hub-wan1,Ethernet1/13.124,True
l3leaf,r1-hub-leaf1,Ethernet1.125,wan_router,r1-hub-wan1,Ethernet1/13.125,True
l3leaf,r1-hub-leaf1,Ethernet1.126,wan_router,r1-hub-wan1,Ethernet1/13.126,True
l3leaf,r1-hub-leaf1,Ethernet1.127,wan_router,r1-hub-wan1,Ethernet1/13.127,True
l3leaf,r1-hub-leaf1,Ethernet1.128,wan_router,r1-hub-wan1,Ethernet1/13.128,True
l3leaf,r1-hub-leaf1,Ethernet1.129,wan_router,r1-hub-wan1,Ethernet1/13.129,True
l3leaf,r1-hub-leaf1,Ethernet1.130,wan_router,r1-hub-wan1,Ethernet1/13.130,True
l3leaf,r1-hub-leaf1,Ethernet1.131,wan_router,r1-hub-wan1,Ethernet1/13.131,True
l3leaf,r1-hub-leaf1,Ethernet1.132,wan_router,r1-hub-wan1,Ethernet1/13.132,True
l3leaf,r1-hub-leaf1,Ethernet1.133,wan_router,r1-hub-wan1,Ethernet1/13.133,True
l3leaf,r1-hub-leaf1,Ethernet1.134,wan_router,r1-hub-wan1,Ethernet1/13.134,True
l3leaf,r1-hub-leaf1,Ethernet1.135,wan_router,r1-hub-wan1,Ethernet1/13.135,True
l3leaf,r1-hub-leaf1,Ethernet1.136,wan_router,r1-hub-wan1,Ethernet1/13.136,True
l3leaf,r1-hub-leaf1,Ethernet1.137,wan_router,r1-hub-wan1,Ethernet1/13.137,True
l3leaf,r1-hub-leaf1,Ethernet1.138,wan_router,r1-hub-wan1,Ethernet1/13.138,True
l3leaf,r1-hub-leaf1,Ethernet1.139,wan_router,r1-hub-wan1,Ethernet1/13.139,True
l3leaf,r1-hub-leaf1,Ethernet1.140,wan_router,r1-hub-wan1,Ethernet1/13.140,True
l3leaf,r1-hub-leaf1,Ethernet1.141,wan_router,r1-hub-wan1,Ethernet1/13.141,True
l3leaf,r1-hub-leaf1,Ethernet1.142,wan_router,r1-hub-wan1,Ethernet1/13.142,True
l3leaf,r1-hub-leaf1,Ethernet1.143,wan_router,r1-hub-wan1,Ethernet1/13.143,True
l3leaf,r1-hub-leaf1,Ethernet1.144,wan_router,r1-hub-wan1,Ethernet1/13.144,True
l3leaf,r1-hub-leaf1,Ethernet1.145,wan_router,r1-hub-wan1,Ethernet1/13.145,True
l3leaf,r1-hub-leaf1,Ethernet1.146,wan_router,r1-hub-wan1,Ethernet1/13.146,True
l3leaf,r1-hub-leaf1,Ethernet1.147,wan_router,r1-hub-wan1,Ethernet1/13.147,True
l3leaf,r1-hub-leaf1,Ethernet1.148,wan_router,r1-hub-wan1,Ethernet1/13.148,True
l3leaf,r1-hub-leaf1,Ethernet1.149,wan_router,r1-hub-wan1,Ethernet1/13.149,True
l3leaf,r1-hub-leaf1,Ethernet1.150,wan_router,r1-hub-wan1,Ethernet1/13.150,True
l3leaf,r1-hub-leaf1,Ethernet1.151,wan_router,r1-hub-wan1,Ethernet1/13.151,True
l3leaf,r1-hub-leaf1,Ethernet1.152,wan_router,r1-hub-wan1,Ethernet1/13.152,True
l3leaf,r1-hub-leaf1,Ethernet1.153,wan_router,r1-hub-wan1,Ethernet1/13.153,True
l3leaf,r1-hub-leaf1,Ethernet1.154,wan_router,r1-hub-wan1,Ethernet1/13.154,True
l3leaf,r1-hub-leaf1,Ethernet1.155,wan_router,r1-hub-wan1,Ethernet1/13.155,True
l3leaf,r1-hub-leaf1,Ethernet1.156,wan_router,r1-hub-wan1,Ethernet1/13.156,True
l3leaf,r1-hub-leaf1,Ethernet1.157,wan_router,r1-hub-wan1,Ethernet1/13.157,True
l3leaf,r1-hub-leaf1,Ethernet1.158,wan_router,r1-hub-wan1,Ethernet1/13.158,True
l3leaf,r1-hub-leaf1,Ethernet1.159,wan_router,r1-hub-wan1,Ethernet1/13.159,True
l3leaf,r1-hub-leaf1,Ethernet1.160,wan_router,r1-hub-wan1,Ethernet1/13.160,True
l3leaf,r1-hub-leaf1,Ethernet1.161,wan_router,r1-hub-wan1,Ethernet1/13.161,True
l3leaf,r1-hub-leaf1,Ethernet1.162,wan_router,r1-hub-wan1,Ethernet1/13.162,True
l3leaf,r1-hub-leaf1,Ethernet1.163,wan_router,r1-hub-wan1,Ethernet1/13.163,True
l3leaf,r1-hub-leaf1,Ethernet1.164,wan_router,r1-hub-wan1,Ethernet1/13.164,True
l3leaf,r1-hub-leaf1,Ethernet1.165,wan_router,r1-hub-wan1,Ethernet1/13.165,True
l3leaf,r1-hub-leaf1,Ethernet1.166,wan_router,r1-hub-wan1,Ethernet1/13.166,True
l3leaf,r1-hub-leaf1,Ethernet1.167,wan_router,r1-hub-wan1,Ethernet1/13.167,True
l3leaf,r1-hub-leaf1,Ethernet1.168,wan_router,r1-hub-wan1,Ethernet1/13.168,True
l3leaf,r1-hub-leaf1,Ethernet1.169,wan_router,r1-hub-wan1,Ethernet1/13.169,True
l3leaf,r1-hub-leaf1,Ethernet1.170,wan_router,r1-hub-wan1,Ethernet1/13.170,True
l3leaf,r1-hub-leaf1,Ethernet1.171,wan_router,r1-hub-wan1,Ethernet1/13.171,True
l3leaf,r1-hub-leaf1,Ethernet1.172,wan_router,r1-hub-wan1,Ethernet1/13.172,True
l3leaf,r1-hub-leaf1,Ethernet1.173,wan_router,r1-hub-wan1,Ethernet1/13.173,True
l3leaf,r1-hub-leaf1,Ethernet1.174,wan_router,r1-hub-wan1,Ethernet1/13.174,True
l3leaf,r1-hub-leaf1,Ethernet1.175,wan_router,r1-hub-wan1,Ethernet1/13.175,True
